"","Slot","","Recipe Code","Recipe Name","","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W52","312","FE4066","FE4066A","Laks i grøn thai-curry","Thai Style Green Curry Salmon","Salmon","No","No","Yes","FE4066","#REF!","€7.52","FALSE","0"
"W52","313","FE1399","FE1399A","Massaman-karry med kylling","Massaman Curry Chicken Breast","Chicken breast","No","No","Yes","FE1399","#REF!","€5.83","FALSE","0"
"W52","314","FE1636","FE1636A","Chilensk inspireret kylling med salsa-quinoa","Green Chile Chicken & Salsa Quinoa","Chicken breast","No","Yes","Yes","FE1636","#REF!","€5.42","FALSE","0"
"W52","315","FE1348","FE1348B","Pulled beef bowl med cheddar og peberfrugt","Cheddar & Bell Pepper Pulled Beef Bowl","Shredded beef","No","Yes","Yes","FE1348","#REF!","€5.77","FALSE","0"
"W52","316","FE0207","FE0207I","Kylling i cremet spinat","Chicken in creamy spinach","Chicken breast","Yes","No","Yes","FE0207","#REF!","€6.00","FALSE","0"
"W52","317","FE0430","FE0430E","Svinemørbrad i rød peberfrugtsauce","Pork tenderloin in red pepper sauce","Pork tenderloin","No","Yes","Yes","FE0430","#REF!","€5.17","FALSE","0"
"W52","318","FE4042","FE4042A","Svinemørbrad og middelhavsinspireret kartoffelmos ","Pork tenderloin and Mediterranean mash","Pork tenderloin","No","Yes","Yes","FE4042","#REF!","€5.58","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W04","301","FE0426","FE0426B","Grillet kyllingefilet og kartoffel-porremos","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE","0"
"W04","302","FE4015","FE4015A","Grillet kylling og ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE","0"
"W04","303","FE0849","FE0849A","Squash-spaghetti bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","FALSE","0"
"W04","304","FE4044","FE4044C","Laks på tomatrisotto","Salmon on tomato risotto","Salmon","No","No","Yes","FE4044","3.49","€8.03","FALSE","0"
"W04","305","FE0224","FE0224C","Kylling à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","FALSE","0"
"W04","306","FE0036","FE0036E","Laks og ostegratineret blomkålsris","Salmon on cheesy cauliflower rice","Salmon","Yes","No","No","FE0036","#REF!","€7.45","TRUE","32"
"W04","307","FE0472","FE0472B","Indisk-inspireret butter chicken","Indian style butter chicken","Diced chicken","Yes","No","Yes","FE0472","#REF!","€5.69","FALSE","0"
"W04","308","FE4038","FE4038B","Kylling i svampesauce     ","Chicken in mushroom sauce","Chicken breast","Yes","No","Yes","FE4038","#REF!","€5.49","TRUE","48"
"W04","309","FE0031","FE0031C","Cremet tomatrisotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE","0"
"W04","310","FE0090","FE0090C","Squash- og peberfrugtsratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","32"
"W04","311","FE4060","FE4060A","Svinemørbrad med artiskok og spinat ","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE","0"
"W04","312","FE1439","FE1439A","Laks med tzatziki og citronris","Tzatziki Salmon & Lemon Rice","Salmon","No","No","Yes","FE1439","#DIV/0!","€7.18","FALSE","0"
"W04","313","FE4067","FE4067A","Honning-miso kylling med ris og forårsløg","Honey Miso Chicken & Scallion Rice","Diced chicken","No","Yes","Yes","FE4067","#REF!","€5.57","FALSE","0"
"W04","314","FE4064","FE4064A","Grillet kylling med ingefær og hvidløg","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","3.62","€5.71","TRUE","32"
"W04","315","FE0745","FE0745B","Oksekød med blomkålsmos","Beef with cauliflower mash","Shredded beef","Yes","No","Yes","FE0745","#REF!","€5.85","FALSE","0"
"W04","316","FE0160","FE0160C","Shepherd's Pie med oksekød ","Beef Shepherd's Pie","Ground beef","No","Yes","No","FE0160","3.02","€4.13","FALSE","0"
"W04","317","FE4022","FE4022B","Svinemørbrad med sort peber og salvie","Pork tenderloin with black pepper and sage","Pork tenderloin","Yes","No","Yes","FE4022","#REF!","€5.96","TRUE","32"
"W04","318","FE4042","FE4042A","Svinemørbrad og middelhavsinspireret kartoffelmos ","Pork tenderloin and Mediterranean mash","Pork tenderloin","No","Yes","Yes","FE4042","#REF!","€5.58","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W05","301","FE0628","FE0628B","","","Chicken breast","No","Yes","Yes","FE0628","#REF!","€5.53","FALSE","0"
"W05","302","FE4014","FE4014B","Cremet basilikumrisotto med kylling","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","TRUE","32"
"W05","303","FE1346","FE1346B","Pulled beef med cremet parmesan og hvidløg","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE","0"
"W05","304","FE0972","FE0972B","Laks Piccata ","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE","0"
"W05","305","FE0322","FE0322O","Kylling med syrnet fløde og purløg","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE","0"
"W05","306","FE4039","FE4039C","Laks i cremet gochugaru sauce","Salmon in creamy gochugaru sauce","Salmon","Yes","No","No","FE4039","#REF!","€8.31","TRUE","32"
"W05","307","FE4040","FE4040B","Kylling i cremet basilikumssauce","Chicken in creamy basil sauce","Chicken breast","Yes","No","Yes","FE4040","#REF!","€5.29","FALSE","0"
"W05","308","FE0024","FE0024E","Kylling i cremet tomatsauce","Chicken in tomato cream sauce","Chicken breast","Yes","No","No","FE0024","#REF!","€5.58","TRUE","48"
"W05","309","FE0121","FE0121C","Mexicansk-inspireret majskage","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","TRUE","32"
"W05","310","FE0090","FE0090C","Squash- og peberfrugtsratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE","0"
"W05","311","FE4006","FE4006A","Svinemørbrad i soltørret tomatsauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE","0"
"W05","312","FE1731","FE1731A","Laksebowl med citrus-miso","Citrus–Miso Salmon Bowl","Salmon","No","No","Yes","FE1731","#DIV/0!","€7.48","FALSE","0"
"W05","313","FE4070","FE4070A","Grillkylling med urter","Herb-Grilled Chicken","Chicken breast","No","Yes","Yes","FE4070","#DIV/0!","€5.03","FALSE","0"
"W05","314","FE0262","FE0262C","Mac and Cheese med langtidsstegt oksekød og peberfrugt","Braised Beef Pasta & Roasted Red Pepper","Shredded beef","No","No","Yes","FE0262","#DIV/0!","€5.54","TRUE","32"
"W05","315","FE4063","FE4063A","Pulled beef med cheddar","Cheddar pulled beef","Shredded beef","Yes","No","Yes","FE4063","#REF!","€5.55","FALSE","0"
"W05","316","FE0092","FE0092B","Tunisisk-inspireret okse- og tomatgryde","Tunisian-Style Beef & Tomato Stew","Ground beef","No","Yes","No","FE0092","#DIV/0!","€4.64","FALSE","0"
"W05","317","FE4048","FE4048A","","","Pork tenderloin","No","Yes","Yes","FE4048","#REF!","€5.48","FALSE","0"
"W05","318","FE1072","FE1072B","Svinemørbrad i ancho- og chilisauce","Pork tenderloin in spicy ancho chili sauce","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W06","301","FE0426","FE0426B","Grillet kyllingefilet og kartoffel-porremos","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE","0"
"W06","302","FE4001","FE4001C","","","Chicken breast","No","Yes","No","FE4001","#REF!","€5.53","TRUE","32"
"W06","303","FE0713","FE0713B","Kål i ostesauce med hakket oksekød","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE","0"
"W06","304","FE1145","FE1145B","Ovnbagt laks med dild-yoghurtsauce","Roasted Salmon & Dill Yogurt","Salmon","No","No","Yes","FE1145","#REF!","€7.21","FALSE","0"
"W06","305","FE4015","FE4015A","Grillet kylling og ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE","0"
"W06","306","FE4040","FE4040B","Kylling i cremet basilikumssauce","Chicken in creamy basil sauce","Chicken breast","Yes","No","Yes","FE4040","#REF!","€5.29","TRUE","32"
"W06","307","FE0970","FE0970B","Kylling i Emmental-fondue med karamelliseret løg","Caramelized Onion & Emmental Fondue Chicken","Chicken breast","Yes","No","Yes","FE0970","#REF!","€6.21","FALSE","0"
"W06","308","FE4053","FE4053A","","","Diced chicken","Yes","No","Yes","FE4053","#REF!","€5.64","TRUE","16"
"W06","309","FE0031","FE0031C","Cremet tomatrisotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","TRUE","32"
"W06","310","FE0121","FE0121C","Mexicansk-inspireret majskage","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE","0"
"W06","311","FE0169","FE0169H","Svinemørbrad i cremet hvidløg-sennepssauce","Pork tenderloin in creamy garlic-mustard sauce","Pork tenderloin","Yes","No","Yes","FE0169","3.42","€5.46","FALSE","0"
"W06","312","FE4009","FE4009D","Laks i senneps-dild sauce","Salmon in mustard-dill sauce","Salmon","No","No","Yes","FE4009","3.42","€7.02","TRUE","32"
"W06","313","FE1348","FE1348B","Pulled beef bowl med cheddar og peberfrugt","Cheddar & Bell Pepper Pulled Beef Bowl","Shredded beef","No","Yes","Yes","FE1348","#REF!","€5.77","FALSE","0"
"W06","314","FE4075","FE4075A","Pasta med oksekødsragù og soltørrede tomater","Sun-Dried Tomato Beef Ragu & Pasta","Ground beef","No","No","Yes","FE4075","#DIV/0!","€5.20","FALSE","0"
"W06","315","FE0746","FE0746A","Krydret hakket oksekød med jalapenos","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","TRUE","32"
"W06","316","FE1712","FE1712A","Kung pao-kylling med peanuts","Fiery Kung Pao Peanut Chicken","Diced chicken","No","No","Yes","FE1712","#DIV/0!","€4.54","FALSE","0"
"W06","317","FE4060","FE4060A","Svinemørbrad med artiskok og spinat ","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE","0"
"W06","318","FE0430","FE0430E","Svinemørbrad i rød peberfrugtsauce","Pork tenderloin in red pepper sauce","Pork tenderloin","No","Yes","Yes","FE0430","#REF!","€5.17","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W07","301","FE0224","FE0224C","Kylling à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","TRUE","32"
"W07","302","FE0426","FE0426B","Grillet kyllingefilet og kartoffel-porremos","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE","0"
"W07","303","FE4040","FE4040B","Kylling i cremet basilikumssauce","Chicken in creamy basil sauce","Chicken breast","Yes","No","Yes","FE4040","#REF!","€5.29","FALSE","0"
"W07","304","FE1346","FE1346B","Pulled beef med cremet parmesan og hvidløg","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE","0"
"W07","305","FE4014","FE4014B","Cremet basilikumrisotto med kylling","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","FALSE","0"
"W07","306","FE0036","FE0036E","Laks og ostegratineret blomkålsris","Salmon on cheesy cauliflower rice","Salmon","Yes","No","No","FE0036","#REF!","€7.45","TRUE","48"
"W07","307","FE0207","FE0207I","Kylling i cremet spinat","Chicken in creamy spinach","Chicken breast","Yes","No","Yes","FE0207","#REF!","€6.00","FALSE","0"
"W07","308","FE4023","FE4023B","Kylling i purløg-flødesauce","Chicken in chive cream sauce","Chicken breast","Yes","No","Yes","FE4023","#REF!","€5.72","FALSE","0"
"W07","309","FE0121","FE0121C","Mexicansk-inspireret majskage","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE","0"
"W07","310","FE0090","FE0090C","Squash- og peberfrugtsratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","32"
"W07","311","FE4006","FE4006A","Svinemørbrad i soltørret tomatsauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE","0"
"W07","312","FE4077","FE4077A","Laks med honning og sennep","Honey Mustard Salmon","Salmon","No","Yes","Yes","FE4077","#DIV/0!","€7.63","FALSE","0"
"W07","313","FE4072","FE4072A","Pomodoro med kylling, aubergine og mozzarella","Chicken & Eggplant Mozzarella Pomodoro","Diced chicken","No","Yes","Yes","FE4072","#DIV/0!","€5.76","FALSE","0"
"W07","314","FE1636","FE1636A","Chilensk inspireret kylling med salsa-quinoa","Green Chile Chicken & Salsa Quinoa","Chicken breast","No","Yes","Yes","FE1636","#REF!","€5.42","TRUE","32"
"W07","315","FE0849","FE0849B","Zucchini-spaghetti bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","FALSE","0"
"W07","316","FE0160","FE0160C","Shepherd's Pie med oksekød ","Beef Shepherd's Pie","Ground beef","No","Yes","No","FE0160","3.02","€4.13","TRUE","32"
"W07","317","FE0565","FE0565D","Svinemørbrad med karameliseret løg","Pork tenderloin with caramelized onion","Pork tenderloin","Yes","No","Yes","FE0565","#REF!","€5.91","FALSE","0"
"W07","318","FE4042","FE4042A","Svinemørbrad og middelhavsinspireret kartoffelmos ","Pork tenderloin and Mediterranean mash","Pork tenderloin","No","Yes","Yes","FE4042","#REF!","€5.58","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W08","301","FE4015","FE4015B","Grillet kylling med ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE","0"
"W08","302","FE4014","FE4014B","Cremet basilikumrisotto med kylling","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","FALSE","0"
"W08","303","FE0713","FE0713B","Kål i ostesauce med hakket oksekød","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE","0"
"W08","304","FE4027","FE4027B","Pulled beef med BBQ sauce","Beef & BBQ sauce","Shredded beef","No","Yes","Yes","FE4027","3.34","€4.93","FALSE","0"
"W08","305","FE0384","FE0384K","Kylling med purløg og hvidløg","Chive & Garlic Chicken","Chicken breast","No","No","Yes","FE0384","#REF!","€5.17","FALSE","0"
"W08","306","FE0972","FE0972B","Laks Piccata ","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE","0"
"W08","307","FE4053","FE4053A","","","Diced chicken","Yes","No","Yes","FE4053","#REF!","€5.64","TRUE","48"
"W08","308","FE4038","FE4038B","Kylling i svampesauce     ","Chicken in mushroom sauce","Chicken breast","Yes","No","Yes","FE4038","#REF!","€5.49","FALSE","0"
"W08","309","FE0121","FE0121C","Mexicansk-inspireret majskage","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE","0"
"W08","310","FE0031","FE0031C","Cremet tomatrisotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","TRUE","32"
"W08","311","FE0430","FE0430E","Svinemørbrad i rød peberfrugtsauce","Pork tenderloin in red pepper sauce","Pork tenderloin","No","Yes","Yes","FE0430","#REF!","€5.17","TRUE","32"
"W08","312","FE1439","FE1439A","Laks med tzatziki og citronris","Tzatziki Salmon & Lemon Rice","Salmon","No","No","Yes","FE1439","#DIV/0!","€7.18","TRUE","32"
"W08","313","FE4064","FE4064A","Grillet kylling med ingefær og hvidløg","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","3.62","€5.71","TRUE","48"
"W08","314","FE4078","FE4078A","Moussaka-style oksekød med aubergine & béchamel","Moussaka-Style Ground Beef, Eggplant & Bechamel","Ground beef","No","No","Yes","FE4078","#DIV/0!","€5.08","FALSE","0"
"W08","315","FE4063","FE4063A","Pulled beef med cheddar","Cheddar pulled beef","Shredded beef","Yes","No","Yes","FE4063","#REF!","€5.55","FALSE","0"
"W08","316","FE4070","FE4070A","Grillkylling med urter","Herb-Grilled Chicken","Chicken breast","No","Yes","Yes","FE4070","#DIV/0!","€5.03","FALSE","0"
"W08","317","FE0959","FE0959A","Svinefilet i cremet pistou-sauce","Creamy Pistou Pork Tenderloin","Pork tenderloin","No","No","Yes","FE0959","#DIV/0!","€5.54","FALSE","0"
"W08","318","FE0890","FE0890B","Svinemørbrad med æble-sennepssauce ","Pork tenderloin with apple-mustard sauce","Pork tenderloin","No","Yes","Yes","FE0890","#REF!","€5.24","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W09","301","FE0426","FE0426B","Gegrilltes Hähnchenfilet mit Kartoffel-Lauch-Püree","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE",""
"W09","302","FE0224","FE0224C","Hähnchen à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","TRUE","32"
"W09","303","FE0849","FE0849B","Zucchini-Spaghetti Bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","TRUE","32"
"W09","304","FE1346","FE1346B","Pulled Beef in Parmesan-Knoblauch-Creme","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE",""
"W09","305","FE0322","FE0322O","Hähnchen mit Sauerrahm und Schnittlauch","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE",""
"W09","306","FE1031","FE1031A","Lachs Dijonnaise","Salmon Dijonnaise","Salmon","Yes","No","Yes","FE1031","#REF!","€7.62","FALSE",""
"W09","307","FE0207","FE0207I","Hähnchen in Spinat-Creme","Chicken in creamy spinach","Chicken breast","Yes","No","Yes","FE0207","#REF!","€6.00","FALSE",""
"W09","308","FE0129","FE0129G","Hähnchenbrust nach peruanischer Art","Peruvian style chicken breast","Chicken breast","Yes","No","No","FE0129","3.47","€5.70","FALSE",""
"W09","309","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","32"
"W09","310","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE",""
"W09","311","FE4006","FE4006A","Schweinefilet in Sonnentomaten-Sauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE",""
"W09","312","FE1731","FE1731A","Lachs-Bowl mit Zitrus-Miso","Citrus–Miso Salmon Bowl","Salmon","No","No","Yes","FE1731","#DIV/0!","€7.48","TRUE","32"
"W09","313","FE4081","FE4081A","Cajun-Hähnchen mit Tomatensauce & Kartoffelpüree","Cajun Chicken, Tomato Gravy & Mashed Potatoes","Chicken breast","No","Yes","Yes","FE4081","#DIV/0!","€5.34","FALSE",""
"W09","314","FE4071","FE4071A","Pulled Jerk Chicken mit Reis","Pulled Jerk Chicken & Rice","Shredded chicken","No","No","Yes","FE4071","#REF!","€5.00","TRUE","32"
"W09","315","FE0413","FE0413F","Geschmortes Rindfleisch in Kräuterjus","Braised beef in herby jus","Shredded beef","Yes","No","Yes","FE0413","3.37","€5.67","FALSE",""
"W09","316","FE1776","FE1776A","Feuergeröstete Tomaten- und Feta-Garnelen","Fire-Roasted Tomato & Feta Shrimp","Shrimp","No","Yes","No","FE1776","#REF!","€5.95","TRUE","32"
"W09","317","FE4048","FE4048A","","","Pork tenderloin","No","Yes","Yes","FE4048","#REF!","€5.48","FALSE",""
"W09","318","FE4049","FE4049B","Pulled Pork mit roter Chilisauce","Red chile pulled pork","Shredded pork","No","Yes","Yes","FE4049","3.38","€5.07","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W10","301","FE0384","FE0384K","Hähnchenbrust mit Schnittlauch und Knoblauch","Chive & Garlic Chicken","Chicken breast","No","No","Yes","FE0384","#REF!","€5.17","FALSE",""
"W10","302","FE1636","FE1636A","Grünes Chili-Hähnchen mit Quinoa-Salsa","Green Chile Chicken & Salsa Quinoa","Chicken breast","No","Yes","Yes","FE1636","#REF!","€5.42","TRUE","32"
"W10","303","FE0713","FE0713B","Wirsing in Käsesauce mit Hackfleisch","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE",""
"W10","304","FE4027","FE4027B","Rindfleisch mit BBQ-Sauce","Beef & BBQ sauce","Shredded beef","No","Yes","Yes","FE4027","3.34","€4.93","FALSE",""
"W10","305","FE4014","FE4014B","Cremiges Basilikum-Risotto","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","TRUE","48"
"W10","306","FE0972","FE0972B","Lachs Piccata","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE",""
"W10","307","FE4038","FE4038B","Hähnchen in Pilzsauce","Chicken in mushroom sauce","Chicken breast","Yes","No","Yes","FE4038","#REF!","€5.49","TRUE","32"
"W10","308","FE0024","FE0024E","Hähnchen in Tomatencreme","Chicken in tomato cream sauce","Chicken breast","Yes","No","No","FE0024","#REF!","€5.58","FALSE",""
"W10","309","FE0121","FE0121C","Mexikanischer Maiskuchen","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","TRUE","32"
"W10","310","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE",""
"W10","311","FE0959","FE0959A","Schweinefilet mit cremigem Pistou","Creamy Pistou Pork Tenderloin","Pork tenderloin","No","No","Yes","FE0959","#DIV/0!","€5.54","FALSE",""
"W10","312","FE4066","FE4066A","Lachs in grünem Thai Style Curry","Thai Style Green Curry Salmon","Salmon","No","No","Yes","FE4066","#REF!","€7.52","TRUE","32"
"W10","313","FE1429","FE1429A","Hähnchen nach Athener Art mit Feta","Athenian-Style Feta Chicken","Chicken breast","No","Yes","Yes","FE1429","#DIV/0!","€5.88","TRUE","16"
"W10","314","FE4068","FE4068A","Balsamico-Glasur Hähnchen","Balsamic-Glazed Chicken","Chicken breast","No","Yes","Yes","FE4068","#DIV/0!","#N/A","FALSE",""
"W10","315","FE0746","FE0746A","Scharfes Rinderhack mit Jalapeños","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","FALSE","0"
"W10","316","FE4069","FE4069A","Apfelwein- & Dijon-Senf-Hähnchen","Apple Cider & Dijon Chicken","Chicken breast","No","Yes","No","FE4069","#DIV/0!","#N/A","FALSE",""
"W10","317","FE4060","FE4060A","Schweinefilet mit Artischocken und Spinat","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE",""
"W10","318","FE0890","FE0890B","Schweinefilet mit Apfel-Senf-Soße","Pork tenderloin with apple-mustard sauce","Pork tenderloin","No","Yes","Yes","FE0890","#REF!","€5.24","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W11","301","FE0426","FE0426B","Gegrilltes Hähnchenfilet mit Kartoffel-Lauch-Püree","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","TRUE","32"
"W11","302","FE0322","FE0322O","Hähnchen mit Sauerrahm und Schnittlauch","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE",""
"W11","303","FE0849","FE0849B","Zucchini-Spaghetti Bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","FALSE",""
"W11","304","FE1348","FE1348B","Pulled-Beef-Bowl mit Cheddar und Paprika","Cheddar & Bell Pepper Pulled Beef Bowl","Shredded beef","No","Yes","Yes","FE1348","#REF!","€5.77","TRUE","32"
"W11","305","FE0224","FE0224D","Hähnchen à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","FALSE",""
"W11","306","FE0036","FE0036E","Lachs auf Blumenkohlreis in Käsecreme","Salmon on cheesy cauliflower rice","Salmon","Yes","No","No","FE0036","#REF!","€7.45","FALSE",""
"W11","307","FE4040","FE4040B","Hähnchen in cremiger Basilikumsauce","Chicken in creamy basil sauce","Chicken breast","Yes","No","Yes","FE4040","#REF!","€5.29","FALSE",""
"W11","308","FE0198","FE0198D","Würziges Hähnchen mit Jalapeño, Limette und Cheddar","Spicy chicken with jalapeño, lime and cheddar","Chicken breast","Yes","No","Yes","FE0198","#REF!","€5.73","TRUE","48"
"W11","309","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","32"
"W11","310","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE",""
"W11","311","FE0430","FE0430E","Schweinefilet in Paprikasauce","Pork tenderloin in red pepper sauce","Pork tenderloin","No","Yes","Yes","FE0430","#REF!","€5.17","TRUE","16"
"W11","312","FE4009","FE4009D","Lachs in Senf-Dill-Sauce","Salmon in mustard-dill sauce","Salmon","No","No","Yes","FE4009","3.42","€7.02","TRUE","32"
"W11","313","FE1451","FE1451A","Westafrikanisches Hähnchen-Erdnuss-Curry","West African Style Chicken Peanut Curry","Diced chicken","No","Yes","Yes","FE1451","#REF!","€5.77","FALSE",""
"W11","314","FE1403","FE1403A","Hähnchen Biryani","Chicken Biryani","Shredded chicken","No","Yes","No","FE1403","#DIV/0!","#N/A","FALSE",""
"W11","315","FE4063","FE4063A","Cheddar Pulled Beef","Cheddar pulled beef","Shredded beef","Yes","No","Yes","FE4063","#REF!","€5.55","FALSE",""
"W11","316","FE1698","FE1698A","Chermoula-Hähnchen mit Linsen","Chermoula Chicken & Lentils","Chicken breast","No","No","Yes","FE1698","#DIV/0!","#N/A","FALSE",""
"W11","317","FE0169","FE0169H","Schweinefilet in cremiger Knoblauch-Senf-Sauce","Pork tenderloin in creamy garlic-mustard sauce","Pork tenderloin","Yes","No","Yes","FE0169","3.42","€5.46","FALSE",""
